0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.010323913,-0.017140286,-0.019323511,-0.016255297,-9.816734e-05,-0.008085287,-0.00057843805,-0.007686403,-0.005848057,-0.003969172,-0.020065371,-0.0028764561,-0.014130352,-0.010630152,-0.010369718,-0.017854467,-0.014757149,-0.0039126114,-0.0033807573,-0.0020858701,-0.016584434,-0.007672321,-0.0017711781,-0.015280848,-0.018318312,-0.003252195,-0.010015061,-0.0033089723,-0.015459506,-0.0122322505,-0.018498093,-0.011209928,-0.0099890735,-0.01742544,-0.01399882,-0.0028180578,-0.008133933,-0.019411538,-0.009506715,-0.014321524,-0.011523291,-0.0037884747,-0.0004477231,-0.00888249,-0.003710566,-0.016462047,-0.014344012,-0.021398045,0.18609035,-0.01953632,-0.007535631,-0.021972856,-0.003047982,-0.016121441,-0.006919835,-0.012892564,-0.017513728,-0.0028313538,-0.010718466,-0.009742666,-0.011873241,-0.014132274,-0.0042698733,-0.009769116
-0.027028237,-0.04313273,-0.05763598,-0.04703445,-0.03130681,-0.026616797,-0.02304362,-0.012448098,-0.008326314,-0.012327898,-0.045631483,-0.048219483,-0.032445624,-0.053782523,-0.06334076,-0.045002837,-0.035923116,0.37520295,-0.02955667,-0.017813917,-0.046274338,-0.00066124264,-0.029951764,-0.053253602,-0.042816844,0.34558064,-0.059213676,-0.0075365803,-0.034316335,-0.032481182,-0.09608426,-0.0428832,-0.015257202,-0.044052746,-0.03539192,-0.018075971,-0.018648803,-0.098305136,-0.041384254,-0.03236414,-0.025476042,-0.025605563,-0.026667332,-0.06798554,-0.026237465,-0.036591604,-0.04190958,-0.04598177,-0.0260183,-0.037725676,-0.057437494,-0.027230844,-0.02176268,-0.08242433,-0.04322913,-0.07464792,-0.04218035,-0.022285167,-0.020777315,-0.03434867,-0.057746157,-0.03240703,-0.021731373,-0.032642055
1.6645703,-0.010781566,0.8705589,-0.024106156,-0.041421797,-0.0379014,-0.029647943,2.5905886,-0.012877848,-0.010529693,0.06755499,-0.08117512,-0.03684666,-0.08896579,-0.119620524,-0.057013094,-0.0022574647,-0.00013783763,-0.06094404,-0.01635218,1.1898599,-0.0050354567,-0.028115183,-0.052199654,1.2221432,2.4867554,-0.09267505,-0.0112386625,-0.0010195995,-0.010149827,-0.14806809,-0.06861912,2.925787,-0.054777723,-0.026758634,-0.018664477,-0.005114179,-0.15459318,-0.060482282,0.12737097,0.27755558,-0.03087801,-0.03400579,-0.103000775,-0.0017688229,-0.012330873,-0.011810816,-0.010935413,-0.014058549,1.5359088,-0.102574944,4.3292565,-0.043609846,-0.12935877,-0.08402751,-0.12526439,-0.0027710432,-0.044403665,2.3215706,-0.048522696,-0.086635575,-0.000655491,-0.07960062,-0.08339211
4.7149143,2.7083828,6.9116144,-0.0005168551,-0.023255978,-0.040102385,-0.01882659,4.1643605,-0.010678233,-0.015913276,3.314561,-0.08162898,-0.032284923,-0.090732895,-0.12616132,-0.056116004,3.5914893,-0.006982289,-0.06636401,0.327075,5.9711814,-0.008723705,-0.0137071265,-0.03804563,6.190373,3.1207666,-0.092569195,-0.009033071,2.819887,1.1630826,-0.14059463,-0.06934017,5.1664453,-0.05346249,-0.016313322,-0.008487971,0.6466467,-0.15154083,-0.05610143,3.0672505,2.860539,-0.018705107,-0.022938766,-0.0949478,2.1438725,0.37652916,1.9713664,1.3387107,0.5978075,4.90654,-0.09897183,8.178323,-0.049340017,-0.13005076,-0.08778852,-0.12883402,2.7771482,-0.05149603,4.4667497,-0.043450467,-0.08382342,2.714404,-0.09857137,-0.09932451
1.8199205,0.36760545,2.2146518,-0.008133505,-0.015142826,-0.023261592,-0.0124781905,1.9352086,-0.0088538015,-0.0066112247,0.8642777,-0.04392681,-0.02047595,-0.050378412,-0.06783993,-0.03307723,0.6928536,-0.0035470217,-0.035522442,-0.004185103,2.0684276,-0.0059660194,-0.009351577,-0.026139617,2.0565765,1.6087643,-0.05062765,-0.0057171737,0.63114494,-0.0009094248,-0.08158687,-0.03919834,2.2253947,-0.031507336,-0.011766995,-0.0065729856,-0.00057769753,-0.08553467,-0.03126445,0.97727543,0.7573442,-0.014169933,-0.013942648,-0.053602,0.914207,-0.0036340437,0.18886912,0.010278731,0.15881528,1.5660069,-0.0563367,3.11206,-0.023896975,-0.07201862,-0.047979057,-0.071231715,0.63970673,-0.026122224,2.1013622,-0.02660002,-0.047562495,0.6095878,-0.050792634,-0.05283686
2.4434466,1.1045977,3.5216205,-0.004311587,-0.013795108,-0.024200784,-0.01103079,2.2921362,-0.008490807,-0.008282661,1.5434868,-0.046946716,-0.0205072,-0.054048304,-0.07288282,-0.035049208,1.4965534,-0.005330637,-0.0389548,0.011097704,3.0989316,-0.0061834827,-0.0075061014,-0.024320547,3.0502212,1.8334292,-0.054371893,-0.005995767,1.2221205,0.3462258,-0.08440925,-0.04146398,2.7671027,-0.0328344,-0.011469403,-0.004794931,0.19173726,-0.08902412,-0.031956073,1.5616382,1.3167992,-0.01316868,-0.012986661,-0.05477844,1.396531,-0.00022766243,0.8762593,0.4618449,0.4757786,2.3309803,-0.059092335,4.0757318,-0.027446618,-0.07579536,-0.05138319,-0.07476551,1.2471246,-0.02918457,2.569507,-0.026401976,-0.04915495,1.2481765,-0.057367533,-0.05852981
0.63328695,-0.0045443783,0.4458293,-0.012222035,-0.0120058255,-0.01768151,-0.008754779,0.99529135,-0.008048722,-0.004584044,-0.0014745285,-0.029914442,-0.016932763,-0.03656601,-0.046777513,-0.026158402,-0.0025348768,-0.002912254,-0.024223281,-0.0049919304,0.48439255,-0.005332611,-0.0072314194,-0.022696156,0.4772809,1.0821619,-0.036099494,-0.004568896,-0.0024613217,-0.0056330017,-0.0603962,-0.02816397,1.0784492,-0.024630643,-0.0106760245,-0.005947441,-0.0033061458,-0.061462205,-0.021845855,0.099844605,-0.000893051,-0.011578742,-0.009802341,-0.037982535,0.42061844,-0.0075435853,-0.0049315593,-0.006188636,-0.00021865418,0.26254013,-0.039919652,1.1400965,-0.014975942,-0.051347435,-0.03337329,-0.049793847,-0.0029041963,-0.017438203,1.0923657,-0.020335393,-0.034373093,-0.0018032327,-0.03299519,-0.035872668
1.5226663,0.60976154,3.276925,-0.009606518,-0.015089061,-0.01761062,-0.0048754276,1.4636254,-0.011668982,-0.011308666,1.18719,-0.039647143,-0.015021032,-0.046399117,-0.055837255,-0.035261683,0.83907783,-0.009350665,-0.034148518,0.3229077,1.9867359,-0.0052223066,-0.0012771612,-0.02455928,2.0543854,1.6939231,-0.046983838,-0.007617431,0.552826,0.2782881,-0.07004238,-0.035173945,1.6801063,-0.030049065,-0.013634815,0.053510845,0.0490671,-0.06989607,-0.024916105,1.0268738,1.289235,-0.009928208,-0.0111956345,-0.037250068,1.7572436,-0.0046742884,0.4645978,-0.0021379474,0.8545968,1.415064,-0.0462432,2.5494168,-0.02371593,-0.05951075,-0.03718627,-0.059115045,0.7958625,-0.02422957,2.0293365,-0.017826432,-0.033930965,1.1261796,-0.049666233,-0.047666226
1.8766308,0.193792,2.0358615,-0.011198755,-0.020578003,-0.026677111,-0.01602458,2.1439176,-0.008985192,-0.007662571,0.76711965,-0.05293004,-0.024596997,-0.05957932,-0.08109802,-0.0381647,0.59689546,-0.003047954,-0.041660752,-0.006229015,2.0910103,-0.005591454,-0.013970541,-0.030648092,1.9362993,1.8742535,-0.061038148,-0.0070922184,0.512267,-0.0021315075,-0.09714908,-0.046086535,2.489545,-0.036662143,-0.016186723,-0.009301824,-0.0011506333,-0.10141546,-0.03717004,0.8454758,0.66660017,-0.01856307,-0.017648524,-0.06475185,0.7414652,-0.0043514483,0.079024084,-0.001542348,-0.0017012107,1.6906285,-0.067819685,3.6178434,-0.029494593,-0.084944636,-0.05724304,-0.08312227,0.50919193,-0.030992076,2.1712246,-0.031741675,-0.056520022,0.5097273,-0.058366876,-0.060837973
0.3632048,-0.024231698,-0.021633718,-0.036572184,-0.052174762,-0.031095177,-0.02834681,1.0993325,-0.017495628,-0.012926814,-0.01809528,-0.0733991,-0.040672496,-0.082949474,-0.10626456,-0.06076202,-0.020057801,0.52784437,-0.060523283,-0.022369293,-0.01333594,0.15843204,-0.035462882,-0.056232866,-0.008852364,1.2190698,-0.08958074,-0.014231303,-0.018767623,-0.018506372,-0.14142263,-0.06524814,1.644309,-0.05317741,-0.0300998,-0.018130628,-0.016587127,-0.1517804,-0.060493033,-0.012626241,-0.007998113,-0.03504124,-0.03916403,-0.10274964,-0.01710507,-0.0235456,-0.026387304,-0.032568667,-0.024547465,-0.006507014,-0.09321092,1.5796375,-0.03767823,-0.12767297,-0.08256597,-0.11478458,-0.018133566,-0.036708325,1.3209504,-0.045676272,-0.08668207,-0.015482443,-0.054079708,-0.06324712
-0.05358977,-0.06736018,-0.096033,-0.05985283,-0.02156198,-0.019956224,-0.016740197,-0.036914654,-0.009277196,-0.013774145,-0.07979401,-0.016819185,-0.03660213,-0.023996994,-0.025878392,-0.047734287,-0.053423446,-0.00012965815,-0.0057144314,-0.01517718,-0.0821291,-0.008901215,-0.025367048,-0.052570615,-0.07968674,-0.019228509,-0.031453665,-0.0076138573,-0.059843726,-0.041749906,-0.052749243,-0.02957133,-0.052087273,-0.047878493,-0.05055341,-0.017710015,-0.029863758,-0.055823907,-0.03461516,-0.061705463,-0.03931421,-0.021904215,-0.019322049,-0.03891731,-0.04357009,-0.0604163,-0.062782764,-0.08144192,-0.02559899,-0.07326052,-0.018557647,-0.079529926,-0.013603667,-0.050048865,-0.012140766,-0.038912036,-0.07130483,-0.005924395,-0.05973457,-0.021043241,-0.034331165,-0.054090228,1.229068,-0.0003328061
