0,1,2,3,4,5,6,7
1.0,18.391,10.8677,0.0,-3.91285,0.140699,0.11171700000000001,0.0
1.0,14.3263,2.97948,0.0,-4.55246,0.241704,0.0335173,0.0
1.0,6.24239,14.0888,0.0,-3.7967800000000005,-0.388355,0.43202700000000005,0.0
1.0,18.0284,16.8334,0.0,-3.59674,-0.0403195,0.0780528,0.0
2.0,11.4802,15.6527,0.0,-3.4098,-0.201941,-0.22721599999999997,0.0
2.0,19.5228,1.7082099999999998,0.0,-3.6389,0.476713,-0.41636999999999996,0.0
2.0,13.5606,17.3989,0.0,-3.5394400000000004,-0.327201,0.24919299999999997,0.0
2.0,15.2084,3.04501,0.0,-3.60523,0.118468,0.22960100000000003,0.0
2.0,12.7371,6.80615,0.0,-3.85575,-0.401098,0.06799789999999999,0.0
2.0,11.8659,4.121519999999999,0.0,-3.84064,-0.455794,0.057082299999999996,0.0
2.0,12.8042,9.32584,0.0,-3.42025,0.107206,-0.07569630000000001,0.0
1.0,16.5227,10.5132,0.0,-4.342969999999999,-0.281004,-0.68983,0.0
1.0,11.5128,18.8331,0.0,-3.8732699999999998,-0.478333,0.2372,0.0
1.0,13.6385,15.4956,0.0,-3.5859,0.28681999999999996,0.503551,0.0
1.0,16.8132,8.76823,0.0,-3.19466,-0.00405956,0.024678,0.0
1.0,6.7171199999999995,12.9215,0.0,-4.31586,-0.0761893,0.349186,0.0
1.0,2.15857,8.24315,0.0,-3.9382,0.250384,0.0237308,0.0
1.0,12.6463,0.953507,0.0,-3.79017,-0.414621,0.526838,0.0
1.0,14.3845,19.0654,0.0,-4.52119,-0.00169088,-0.100969,0.0
1.0,3.7509300000000003,9.66312,0.0,-3.9626099999999997,0.023174599999999997,-0.0298547,0.0
1.0,5.1926,7.579680000000001,0.0,-4.14515,0.0111719,-0.0569802,0.0
1.0,2.3387,13.2361,0.0,-3.5887,0.41530500000000004,0.0503575,0.0
1.0,11.9698,6.3228599999999995,0.0,-4.06151,0.186961,-0.30541599999999997,0.0
1.0,17.5303,14.1479,0.0,-4.11095,-0.0925306,-0.05704680000000001,0.0
2.0,14.1716,8.964939999999999,0.0,-3.38913,-0.320756,0.270056,0.0
2.0,9.20784,8.30294,0.0,-3.3578099999999997,-0.08784460000000001,-0.24090100000000003,0.0
2.0,4.59631,15.7977,0.0,-3.89984,0.240168,-0.04411230000000001,0.0
2.0,15.3464,12.9077,0.0,-3.80724,-0.366348,0.0405278,0.0
2.0,7.13663,4.2634300000000005,0.0,-3.7890699999999997,0.297198,0.198706,0.0
2.0,6.02414,1.81306,0.0,-3.4062300000000003,-0.0926565,-0.343769,0.0
2.0,1.6913,14.5263,0.0,-3.2740099999999996,0.41408999999999996,-0.296185,0.0
1.0,6.14141,10.3876,0.0,-4.28238,-0.412763,0.8840180000000001,0.0
1.0,18.4849,19.4234,0.0,-3.2992,-0.625558,0.047968300000000005,0.0
1.0,11.9783,17.8596,0.0,-3.53081,0.278869,-0.08747680000000001,0.0
1.0,18.6497,3.4637599999999997,0.0,-3.9664300000000003,0.0286464,0.603043,0.0
1.0,7.32418,14.5368,0.0,-4.5412099999999995,0.525947,0.177866,0.0
1.0,5.88361,12.177999999999999,0.0,-4.10762,0.043182099999999994,-0.427468,0.0
1.0,16.9082,6.13817,0.0,-4.14985,-0.0790909,-0.377212,0.0
1.0,15.2555,6.662789999999999,0.0,-3.75864,-0.272438,-0.04819419999999999,0.0
1.0,1.4334200000000001,12.7011,0.0,-3.50706,-0.40965,-0.0904685,0.0
1.0,1.15194,8.484119999999999,0.0,-3.56526,-0.179988,-0.47873000000000004,0.0
1.0,16.0454,2.7556599999999998,0.0,-4.71901,-0.234787,-0.22162600000000002,0.0
1.0,6.2476,4.15463,0.0,-3.9836300000000002,0.0789453,-0.10605999999999999,0.0
1.0,5.26463,17.6456,0.0,-3.76974,0.15392899999999998,-0.424803,0.0
2.0,13.0241,11.0779,0.0,-3.30681,-0.525687,0.163004,0.0
2.0,13.9311,8.01562,0.0,-3.5213699999999997,0.0195106,0.32450100000000004,0.0
2.0,0.5842970000000001,4.785769999999999,0.0,-3.4825699999999995,-0.193262,0.11878699999999999,0.0
2.0,16.0691,6.37524,0.0,-3.3521199999999998,0.0174622,-0.735536,0.0
2.0,0.148572,19.0401,0.0,-3.31017,-0.13176400000000002,-0.194806,0.0
2.0,2.67856,17.9473,0.0,-3.85063,-0.033307300000000005,0.322061,0.0
2.0,19.9669,12.9592,0.0,-3.55303,-0.00735067,0.328586,0.0
1.0,1.4304700000000001,16.8578,0.0,-3.8112800000000004,0.011422700000000001,0.0005583669999999999,0.0
1.0,15.7705,13.704,0.0,-4.31709,-0.273886,0.132961,0.0
1.0,15.3023,18.3826,0.0,-4.00427,0.025076400000000002,0.443038,0.0
1.0,20.2733,13.8628,0.0,-3.6563199999999996,0.223095,-0.110122,0.0
1.0,15.9902,9.436639999999999,0.0,-3.42901,-0.22078899999999999,-0.05871269999999999,0.0
1.0,16.9721,17.1358,0.0,-3.85414,0.266854,-0.349008,0.0
1.0,6.65463,8.32347,0.0,-3.5611,-0.408292,0.335235,0.0
1.0,1.25748,13.7774,0.0,-3.3947800000000004,0.512727,-0.6118520000000001,0.0
1.0,11.273,2.2486599999999997,0.0,-3.93859,0.541033,0.21799000000000002,0.0
1.0,18.6692,1.75245,0.0,-4.6652,0.059861199999999996,-0.0404022,0.0
1.0,18.0834,0.10700899999999999,0.0,-3.67162,-0.776652,-0.136197,0.0
1.0,11.5678,1.0957700000000001,0.0,-3.86093,-0.195732,0.440946,0.0
1.0,6.45086,15.1522,0.0,-3.94725,-0.257322,0.0910758,0.0
2.0,14.4791,18.1999,0.0,-3.1678599999999997,0.22783299999999998,-0.27655599999999997,0.0
2.0,19.2793,4.43179,0.0,-3.47379,-0.254888,-0.0924035,0.0
2.0,17.7936,3.79655,0.0,-3.89837,-0.330287,0.377743,0.0
2.0,7.0762,19.659000000000002,0.0,-3.8168800000000003,0.0668472,-0.326326,0.0
2.0,14.5618,16.4727,0.0,-2.9760400000000002,-0.386832,-0.0717438,0.0
2.0,9.783760000000001,15.3159,0.0,-3.9532599999999998,0.791746,0.14795,0.0
2.0,9.0623,12.1151,0.0,-3.54359,-0.44728599999999996,-0.31366700000000003,0.0
1.0,9.425989999999999,18.7686,0.0,-3.6295800000000003,-0.0681172,0.287936,0.0
1.0,19.3998,8.18342,0.0,-3.8834,0.379108,-0.362386,0.0
1.0,15.6438,11.9949,0.0,-3.6555,0.25771700000000003,0.203843,0.0
1.0,12.8812,19.8145,0.0,-3.87099,0.134624,0.394964,0.0
1.0,13.7213,16.5499,0.0,-4.20444,-0.14160799999999998,-0.126369,0.0
1.0,9.092989999999999,4.10877,0.0,-3.9403699999999997,0.196253,-0.10124,0.0
1.0,10.6588,15.3284,0.0,-3.6762900000000003,0.23457199999999997,0.00757753,0.0
1.0,13.5657,4.211530000000001,0.0,-4.17264,-0.569913,-0.14191900000000002,0.0
1.0,1.55786,9.55379,0.0,-3.59544,0.47741999999999996,0.528571,0.0
1.0,8.00123,11.7325,0.0,-3.8365,0.4986,0.624017,0.0
1.0,0.349258,3.8133,0.0,-4.06759,-0.14266700000000002,-0.486171,0.0
1.0,7.84956,16.2304,0.0,-3.56437,0.443483,-0.00755618,0.0
1.0,13.6934,0.877308,0.0,-4.458559999999999,-0.266671,0.00704375,0.0
2.0,1.2449,20.3523,0.0,-3.41799,0.131221,0.0272928,0.0
2.0,7.566560000000001,8.20641,0.0,-3.6984,0.250181,-0.423282,0.0
2.0,10.8331,3.1120200000000002,0.0,-3.73754,-0.179222,0.605531,0.0
2.0,15.8167,11.1471,0.0,-3.78424,0.05801080000000001,0.2692,0.0
2.0,18.2099,13.5126,0.0,-3.7385699999999997,-0.12430799999999999,0.539884,0.0
2.0,9.84891,10.992,0.0,-3.3122,-0.644474,-0.055584400000000006,0.0
2.0,16.0534,18.87,0.0,-3.7678599999999998,0.527291,-0.0546822,0.0
1.0,5.60591,8.59882,0.0,-4.514069999999999,-0.44402600000000003,0.0972902,0.0
1.0,19.3072,0.8858950000000001,0.0,-4.14007,-0.032360200000000006,0.11388699999999999,0.0
1.0,8.807089999999999,13.7268,0.0,-3.72652,-0.39620900000000003,0.237927,0.0
1.0,7.42563,18.8567,0.0,-3.68733,0.5858949999999999,0.25659,0.0
1.0,19.4041,5.35717,0.0,-3.9450300000000005,0.0254043,-0.234181,0.0
1.0,16.4205,19.7351,0.0,-3.6143099999999997,0.275901,0.09324199999999999,0.0
1.0,17.5948,1.09091,0.0,-4.40799,0.284483,0.0725402,0.0
1.0,7.79875,4.84403,0.0,-3.95275,0.16791,-0.506709,0.0
1.0,3.1076,20.3612,0.0,-4.29555,-0.17938199999999999,-0.206958,0.0
1.0,6.7985,16.1863,0.0,-3.9045,-0.383385,-0.46036000000000005,0.0
1.0,3.81086,15.395999999999999,0.0,-3.8597,0.015035399999999999,-0.581661,0.0
1.0,2.5611900000000003,1.9646,0.0,-3.54143,0.08199939999999999,0.12262100000000001,0.0
1.0,19.6627,3.6368400000000003,0.0,-3.7582199999999997,-0.372208,0.136213,0.0
2.0,12.1214,5.456169999999999,0.0,-3.35901,-0.0768913,-0.495299,0.0
2.0,7.30813,15.4618,0.0,-3.9057,-0.330401,-0.016929,0.0
2.0,1.97035,5.17186,0.0,-3.8424300000000002,0.15751400000000002,-0.600304,0.0
2.0,15.9542,1.8638099999999997,0.0,-3.5106599999999997,-0.446179,0.116246,0.0
2.0,15.3312,17.5371,0.0,-3.3632,-0.47019099999999997,0.05302230000000001,0.0
2.0,16.3571,15.3474,0.0,-3.3038199999999995,-0.00180975,-0.41037700000000005,0.0
2.0,9.15243,17.9676,0.0,-3.7804800000000003,0.521547,-0.463437,0.0
1.0,3.10141,8.75675,0.0,-4.5446599999999995,0.285668,0.00597206,0.0
1.0,9.92154,10.1261,0.0,-3.8281400000000003,-0.5317109999999999,-0.11492000000000001,0.0
1.0,16.6426,11.6036,0.0,-4.178999999999999,0.613478,-0.365809,0.0
1.0,18.3787,4.50816,0.0,-4.21755,-0.24507199999999998,-0.407864,0.0
1.0,17.7114,17.929000000000002,0.0,-3.9447900000000002,-0.249486,0.69734,0.0
1.0,13.6438,18.2945,0.0,-4.7157800000000005,-0.48807799999999996,-0.0744034,0.0
1.0,6.0248,6.923039999999999,0.0,-3.79006,-0.0474458,-0.16361199999999998,0.0
1.0,12.0314,12.6625,0.0,-3.9645300000000003,0.432604,0.294147,0.0
1.0,19.3781,12.3192,0.0,-3.6986,0.591654,0.174591,0.0
1.0,12.9067,5.8384599999999995,0.0,-4.2138800000000005,-0.304911,0.415988,0.0
1.0,15.2376,3.92933,0.0,-4.738580000000001,0.0125056,0.1835,0.0
1.0,8.37856,17.4014,0.0,-4.31611,-0.048188800000000004,-0.929525,0.0
1.0,18.2707,7.232,0.0,-3.6995699999999996,-0.34684899999999996,0.0502909,0.0
2.0,10.5951,1.62522,0.0,-3.46726,0.0507514,-0.17138399999999998,0.0
2.0,4.97867,11.9658,0.0,-3.9258800000000003,0.06815800000000001,-0.13031099999999998,0.0
2.0,5.9977,7.81535,0.0,-3.15775,-0.315745,0.350692,0.0
2.0,2.58216,2.85531,0.0,-3.8506,-0.07100219999999999,0.165697,0.0
2.0,0.619639,6.235519999999999,0.0,-3.23673,-0.176317,0.247892,0.0
2.0,4.40691,14.0415,0.0,-3.29849,0.0900637,-0.255817,0.0
2.0,3.34521,4.5076,0.0,-3.5938800000000004,0.21298499999999998,-0.107609,0.0
1.0,13.3382,11.9445,0.0,-4.2035599999999995,-0.214335,-0.20600500000000002,0.0
1.0,16.9029,3.56776,0.0,-4.3849,0.346961,-0.306121,0.0
1.0,17.4658,19.6338,0.0,-3.30481,0.20954099999999998,0.34224499999999997,0.0
1.0,10.5534,13.5077,0.0,-4.546119999999999,0.107824,-0.14139200000000002,0.0
1.0,8.85455,10.1651,0.0,-3.29545,-0.360259,0.06628560000000001,0.0
1.0,9.08597,14.7314,0.0,-3.70495,-0.179556,-0.13553800000000002,0.0
1.0,17.8018,11.784,0.0,-4.3634,0.173726,-0.0376446,0.0
1.0,1.68258,11.6919,0.0,-3.6683,0.12826700000000002,-0.26058200000000004,0.0
1.0,16.1514,7.22491,0.0,-4.24579,0.175459,-0.10804000000000001,0.0
1.0,8.47129,5.77752,0.0,-4.29217,0.0707184,-0.0152935,0.0
1.0,0.429568,12.9715,0.0,-3.5113199999999996,-0.163551,-0.169226,0.0
1.0,19.9455,15.9666,0.0,-3.7209199999999996,-0.21406799999999998,-0.172982,0.0
1.0,15.5667,14.9628,0.0,-4.15115,-0.0827898,0.0813897,0.0
2.0,16.8802,2.71552,0.0,-3.07533,0.350261,-0.0228475,0.0
2.0,18.4431,0.904341,0.0,-3.4036699999999995,-0.043521699999999996,0.16560899999999998,0.0
2.0,16.8756,9.6923,0.0,-3.79895,0.09022460000000002,-0.220743,0.0
2.0,10.1211,5.83181,0.0,-3.99389,-0.54762,-0.0539654,0.0
2.0,13.8369,13.8079,0.0,-3.54832,0.219676,0.309402,0.0
2.0,7.66222,17.9782,0.0,-3.9082,-0.057907600000000004,-0.19170299999999998,0.0
2.0,19.3261,19.305,0.0,-3.56892,0.010652600000000002,-0.315274,0.0
1.0,15.0021,5.66245,0.0,-3.4032199999999997,0.5204300000000001,-0.43557799999999997,0.0
1.0,0.43018199999999995,0.12418900000000001,0.0,-4.13012,-0.330189,0.299045,0.0
1.0,12.0299,0.0457221,0.0,-3.83426,-0.08021410000000001,0.14920899999999998,0.0
1.0,10.4149,19.1064,0.0,-4.02923,-0.307325,-0.126064,0.0
1.0,5.25429,18.7542,0.0,-4.50597,0.500092,-0.136254,0.0
1.0,8.38989,8.518939999999999,0.0,-4.14843,0.14341500000000001,0.0857352,0.0
1.0,19.8222,9.26188,0.0,-2.9882,0.11039700000000001,-0.661706,0.0
1.0,15.429,19.4643,0.0,-3.5892800000000005,-0.172592,-0.0605985,0.0
1.0,15.1144,2.15101,0.0,-3.95485,-0.148563,0.11268,0.0
1.0,18.1813,15.7953,0.0,-3.59659,0.00618852,0.154648,0.0
1.0,7.78327,13.5092,0.0,-3.8625199999999995,-0.38097800000000004,-0.337853,0.0
1.0,11.043,8.85948,0.0,-3.9039900000000003,-0.0375796,0.162731,0.0
1.0,17.4105,13.0939,0.0,-4.14099,-0.782624,-0.187146,0.0
2.0,8.20007,14.3674,0.0,-3.8603099999999997,-0.45021400000000006,-0.134927,0.0
2.0,14.4534,6.37617,0.0,-3.87514,0.166577,-0.473029,0.0
2.0,7.51881,5.67546,0.0,-3.91278,0.0409876,-0.09243530000000001,0.0
