0,1,2,3,4,5,6,7
1.0,3.13395,3.57281,0.0,-4.03362,0.431388,-0.236256,0.0
1.0,14.7208,12.450999999999999,0.0,-3.4644800000000004,-0.374732,0.5493060000000001,0.0
1.0,17.6557,8.270710000000001,0.0,-3.89353,0.174473,0.124555,0.0
1.0,14.0744,1.933,0.0,-3.56264,-0.156504,-0.117006,0.0
1.0,8.926910000000001,3.03195,0.0,-3.46268,-0.15764,-0.921322,0.0
1.0,8.50007,1.8371099999999998,0.0,-4.13555,-0.111071,0.0389776,0.0
1.0,7.049110000000001,3.43685,0.0,-3.48191,-0.315324,0.21966599999999997,0.0
1.0,6.805810000000001,1.32943,0.0,-4.36838,0.285149,0.27889,0.0
1.0,10.8519,4.00085,0.0,-4.35214,0.06749939999999999,-0.388399,0.0
1.0,19.4521,11.372,0.0,-3.71277,-0.423882,0.34777600000000003,0.0
1.0,11.5851,14.6737,0.0,-4.03817,0.179778,-0.33613000000000004,0.0
1.0,10.1368,2.41889,0.0,-3.93132,-0.0211003,-0.11283299999999999,0.0
1.0,1.7712,17.8182,0.0,-3.32859,-0.208693,0.171002,0.0
2.0,8.733310000000001,19.2243,0.0,-3.39702,-0.098781,0.182058,0.0
2.0,18.4811,5.3811,0.0,-3.29178,-0.791484,0.42239799999999994,0.0
2.0,16.1467,17.08,0.0,-3.06418,0.394497,-0.16458,0.0
2.0,14.0236,11.9051,0.0,-3.8040300000000005,0.515366,0.232465,0.0
2.0,15.3279,7.651839999999999,0.0,-3.66163,0.704162,0.198767,0.0
2.0,18.3987,9.975489999999999,0.0,-3.77273,-0.919731,-0.0457655,0.0
2.0,10.118,7.53298,0.0,-3.23789,-0.43987,0.043054300000000004,0.0
1.0,7.7796899999999996,10.132,0.0,-3.6120300000000003,0.80143,0.282857,0.0
1.0,15.3966,16.7141,0.0,-4.5504,0.727313,0.177782,0.0
1.0,2.65332,0.902559,0.0,-3.8945199999999995,0.718778,-0.05378480000000001,0.0
1.0,8.11738,15.0907,0.0,-3.3645,-0.546229,0.0122753,0.0
