0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.009650702,-0.016388383,-0.01833027,-0.015880315,-0.0005754707,-0.007976476,-0.00066660374,-0.007108451,-0.0058227,-0.0037931679,-0.019100111,-0.0033329108,-0.014168898,-0.010966495,-0.011025754,-0.017620305,-0.0143890595,-0.003770632,-0.00383152,-0.0023468477,-0.015672829,-0.0074286205,-0.0019112114,-0.015169421,-0.017270768,-0.0029938354,-0.01031675,-0.00318876,-0.01499024,-0.011909542,-0.019216321,-0.011301796,-0.009231334,-0.017083872,-0.013577337,-0.0029032342,-0.007840946,-0.020106707,-0.009317653,-0.013388667,-0.0110565685,-0.0041135726,-0.0006805089,-0.009331592,-0.0033121693,-0.015751923,-0.013768722,-0.020615969,0.17944369,-0.018608803,-0.008271605,-0.0207884,-0.0030413258,-0.016698593,-0.007484592,-0.013480195,-0.01658953,-0.0030666834,-0.009691884,-0.009852236,-0.012399635,-0.013415595,-0.0046013985,-0.010104005
-0.02728589,-0.043450356,-0.05816324,-0.04716833,-0.031188456,-0.026553325,-0.023183336,-0.012669547,-0.008175765,-0.012170333,-0.045980446,-0.048041247,-0.03262533,-0.053579815,-0.0631908,-0.044888314,-0.036177505,0.39047146,-0.029283183,-0.01792171,-0.04658207,-0.00068252935,-0.030062338,-0.05324328,-0.04325765,0.32752633,-0.05896868,-0.0074111363,-0.03458356,-0.032685906,-0.09588375,-0.04279072,-0.015617027,-0.044038612,-0.035506018,-0.018215448,-0.01865922,-0.09812571,-0.041315008,-0.032540493,-0.02577445,-0.02569691,-0.026734173,-0.0680185,-0.02651559,-0.03673339,-0.04215225,-0.046177275,-0.026156737,-0.038022943,-0.057265714,-0.027548697,-0.021730008,-0.082224794,-0.04304893,-0.07448467,-0.042372487,-0.02215488,-0.021208223,-0.034432985,-0.05771499,-0.032598782,-0.021430423,-0.032413695
1.5325207,-0.011830872,0.6600944,-0.02471598,-0.041121744,-0.03769317,-0.029338166,2.4853206,-0.012729053,-0.010480195,-0.00067625655,-0.080200605,-0.03664601,-0.08808157,-0.11803236,-0.05660797,-0.0031453616,-7.755022e-05,-0.060016286,-0.016357008,1.0145283,-0.0050014756,-0.028087217,-0.05212423,1.0475566,2.4496691,-0.09171991,-0.0111714965,-0.0018770775,-0.010807861,-0.14656985,-0.06783637,2.8172846,-0.05438434,-0.026819991,-0.018620456,-0.0054728626,-0.15292583,-0.060068488,0.016791204,0.16785045,-0.030577721,-0.033649396,-0.10197576,-0.0024840843,-0.012952678,-0.012556223,-0.011747007,-0.014441426,1.377612,-0.101278715,4.1224103,-0.042901345,-0.12796728,-0.082947426,-0.12364609,-0.004013901,-0.043647323,2.2091625,-0.048208825,-0.08571302,-0.0017956225,-0.078024134,-0.08206735
4.775991,2.7456608,6.996671,-0.00037474697,-0.023416152,-0.04030381,-0.019023426,4.2041245,-0.010684418,-0.01595941,3.3584666,-0.08226746,-0.032618288,-0.0913442,-0.12722062,-0.056420963,3.646969,-0.0069484673,-0.06680372,0.3319472,6.0514755,-0.008688248,-0.0137478495,-0.03822534,6.2790627,3.1367173,-0.09327896,-0.009066608,2.8397338,1.1847098,-0.14170489,-0.06982108,5.211,-0.053855617,-0.016391626,-0.008612467,0.66075057,-0.15278547,-0.056346316,3.108432,2.8994763,-0.018967751,-0.023241933,-0.095685296,2.1596897,0.38454348,1.9935774,1.3568575,0.59943867,4.9757547,-0.09983606,8.268154,-0.049762473,-0.13111077,-0.088482186,-0.12987272,2.818203,-0.051925182,4.514848,-0.043757036,-0.08459517,2.7701077,-0.09936198,-0.10005938
1.8596188,0.41785765,2.2799757,-0.007896893,-0.0153396325,-0.023315493,-0.012674787,1.9747288,-0.008765115,-0.006511424,0.89803636,-0.04429078,-0.020645363,-0.05076826,-0.068629555,-0.0332708,0.7330203,-0.0035406428,-0.03573941,-0.004085825,2.1277587,-0.0058760303,-0.00935991,-0.026140396,2.1219952,1.6223586,-0.05114374,-0.0056491815,0.6522254,-0.00066891895,-0.08223581,-0.039471842,2.2651105,-0.031642325,-0.011799077,-0.0067941714,-0.00038582052,-0.08624873,-0.031357296,1.0140544,0.7769548,-0.014352106,-0.014131024,-0.053992704,0.93395793,-0.003502207,0.21629423,0.031663217,0.16456261,1.625648,-0.056934077,3.1964035,-0.024243569,-0.072580315,-0.04840449,-0.07181373,0.6721544,-0.02637051,2.1292546,-0.026775558,-0.047968615,0.6555642,-0.051382836,-0.05333015
2.4637794,1.1329076,3.5617845,-0.0041253925,-0.013492271,-0.024441926,-0.010884825,2.3046002,-0.008363555,-0.008390454,1.5570588,-0.04711196,-0.020433282,-0.054212302,-0.073169075,-0.035084907,1.5368452,-0.0054099252,-0.039082203,0.04107478,3.1380548,-0.006251219,-0.007428954,-0.024196224,3.085372,1.853062,-0.054543138,-0.005938209,1.2537625,0.35730493,-0.08455254,-0.041552823,2.7858028,-0.032875568,-0.011483926,-0.0046972563,0.20764957,-0.08917122,-0.032032903,1.580104,1.3273811,-0.012945504,-0.012705246,-0.054843325,1.4177157,-0.000100220124,0.90693384,0.48258308,0.48974818,2.3562374,-0.059183802,4.111492,-0.027546952,-0.07592829,-0.051536575,-0.07494433,1.2590072,-0.029290807,2.5835178,-0.02649157,-0.049216773,1.2611345,-0.05761764,-0.058800805
0.73836297,-0.0037418588,0.6151887,-0.011740016,-0.012101836,-0.01806728,-0.0090169795,1.0865939,-0.008125681,-0.004643505,-0.00045524936,-0.030926792,-0.017045883,-0.03746982,-0.048182085,-0.026493523,-0.0017307264,-0.003042244,-0.024993304,-0.004901237,0.62817407,-0.0054478347,-0.007269259,-0.022793187,0.61055946,1.1348858,-0.037009258,-0.004561646,-0.001619859,-0.0051709274,-0.06178326,-0.028973343,1.1785293,-0.024988154,-0.010635974,-0.0059401654,-0.0029634759,-0.06292973,-0.022412848,0.18616845,-8.652539e-05,-0.011708344,-0.010018594,-0.03899759,0.47639272,-0.007028144,-0.004280411,-0.005486165,0.012292923,0.3820177,-0.041093893,1.3149318,-0.015648901,-0.05260582,-0.03441235,-0.051286295,-0.0019480804,-0.018041736,1.1811714,-0.020785574,-0.035052393,-0.0011242726,-0.034515075,-0.037176203
1.7397814,0.77679485,3.2963412,-0.007313638,-0.013017699,-0.018752676,-0.005664724,1.6346997,-0.010044946,-0.010001395,1.271794,-0.039601646,-0.0159774,-0.0464997,-0.057897024,-0.033657413,1.058281,-0.008343557,-0.03404599,0.29736736,2.3180804,-0.005419966,-0.0023399654,-0.02256639,2.2931943,1.6892053,-0.04679014,-0.006734753,0.7930795,0.31350085,-0.070399605,-0.03532365,1.9521769,-0.029140832,-0.012274446,-0.0003196712,0.121108525,-0.07146318,-0.025342032,1.190129,1.2417847,-0.010099313,-0.010348494,-0.040060375,1.6403658,-0.0026112758,0.6451182,0.033205807,0.7717283,1.6249048,-0.047428377,2.8948488,-0.023801113,-0.060973715,-0.039545603,-0.06022107,0.9294807,-0.024443783,2.1162064,-0.01936064,-0.036126025,1.1353271,-0.04974776,-0.048996657
1.9444094,0.25374267,2.133198,-0.0108326925,-0.020476272,-0.0269054,-0.016114855,2.1914647,-0.008931196,-0.00771494,0.82419544,-0.05339386,-0.02471291,-0.059974372,-0.081855275,-0.03836434,0.6540222,-0.003112113,-0.042020906,-0.006123683,2.1795382,-0.005609272,-0.013996215,-0.030630274,2.0241098,1.8968694,-0.061477497,-0.007080341,0.5677258,-0.0018279012,-0.09778102,-0.046412993,2.5450888,-0.03686911,-0.016118426,-0.00928975,-0.0009826939,-0.102175206,-0.03741038,0.8999924,0.7071013,-0.018569387,-0.017712824,-0.06530378,0.7693944,-0.0040574074,0.12972747,-0.0011454682,-0.001472658,1.7597336,-0.06832352,3.7193727,-0.029811703,-0.08562927,-0.05780087,-0.083857484,0.565552,-0.031361695,2.2136035,-0.031958643,-0.05699391,0.5569454,-0.059058502,-0.061506037
0.010854664,-0.026974685,-0.025467243,-0.038018357,-0.05032516,-0.031024044,-0.028804414,0.9380494,-0.016472636,-0.012840605,-0.020640492,-0.072004355,-0.040233534,-0.0802605,-0.10307664,-0.059266515,-0.02250457,0.47887766,-0.057276983,-0.023126585,-0.01755389,0.1404314,-0.03531794,-0.057256192,-0.012851862,1.1966532,-0.08670586,-0.013710371,-0.020707702,-0.020793105,-0.13871233,-0.0631383,1.2953149,-0.053156182,-0.031024035,-0.019002557,-0.016774775,-0.14780478,-0.05847386,-0.0142931305,-0.009703388,-0.03536323,-0.039389595,-0.10078418,-0.018192524,-0.025077866,-0.02915058,-0.034014232,-0.024917725,-0.009375032,-0.09151713,1.1616085,-0.036447715,-0.12402662,-0.078600645,-0.11266235,-0.02054179,-0.03619726,0.9183173,-0.045089986,-0.084739976,-0.016728474,-0.051831193,-0.061129835
