0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.0100171035,-0.016882988,-0.01886888,-0.016160736,-0.00027804525,-0.008174024,-0.0006026693,-0.00739873,-0.005921286,-0.0040060505,-0.019570984,-0.0031964746,-0.014066251,-0.0108355675,-0.010689596,-0.01786197,-0.01463711,-0.0038909477,-0.003679065,-0.0022503256,-0.016248574,-0.007581269,-0.001836986,-0.015385539,-0.017890943,-0.0030343067,-0.010199187,-0.0033613055,-0.015218314,-0.012112508,-0.0190013,-0.011299455,-0.0096783405,-0.017398037,-0.013822467,-0.002774888,-0.008080486,-0.019807836,-0.009481798,-0.013889306,-0.011233704,-0.003946355,-0.00057335076,-0.009198922,-0.003489775,-0.016196636,-0.0141507555,-0.02103388,0.18968658,-0.019153852,-0.00793416,-0.021521205,-0.0030810996,-0.01647179,-0.0071817855,-0.013349964,-0.017118666,-0.0030197385,-0.010264261,-0.009775199,-0.012137743,-0.0138305025,-0.004497447,-0.010014525
-0.027127586,-0.043018237,-0.05756528,-0.0466539,-0.031206839,-0.025656054,-0.023024902,-0.012573864,-0.008269135,-0.011688935,-0.04542056,-0.04686861,-0.03261875,-0.051977236,-0.061679084,-0.044597257,-0.03642728,0.37914935,-0.02857487,-0.018279385,-0.046640668,-0.00084096997,-0.02943414,-0.052841466,-0.042990573,0.2723185,-0.057387035,-0.0073108044,-0.034976367,-0.03232835,-0.09413072,-0.04189517,-0.015973972,-0.043587353,-0.034859955,-0.018414458,-0.018682623,-0.09633499,-0.040092126,-0.03209933,-0.025396867,-0.025804,-0.026869975,-0.06672311,-0.026416697,-0.03644471,-0.04230559,-0.046153057,-0.025656955,-0.0376464,-0.056197476,-0.02780554,-0.021103628,-0.08061894,-0.041853376,-0.07316806,-0.04182973,-0.021466069,-0.021241171,-0.033624068,-0.05695366,-0.031835064,-0.020551717,-0.031349085
1.6654121,-0.01000604,0.90559745,-0.023638563,-0.0413004,-0.037097514,-0.029659735,2.6056511,-0.012475547,-0.009980247,0.09247207,-0.08020471,-0.036907267,-0.08796608,-0.11885084,-0.056376074,-0.00207732,-0.00018506916,-0.0600063,-0.016109183,1.2287292,-0.004715537,-0.027668433,-0.05126787,1.2491362,2.4624918,-0.09192559,-0.010879185,-0.0012754566,-0.009774777,-0.14668737,-0.06781279,2.9168234,-0.054090403,-0.026644217,-0.018987162,-0.0047181994,-0.1529234,-0.059061777,0.16309607,0.26756147,-0.031194862,-0.03392778,-0.1017307,-0.0015519791,-0.011986943,-0.011379821,-0.010764818,-0.013808018,1.5851241,-0.10199567,4.367994,-0.04355071,-0.12779303,-0.08320725,-0.1237508,-0.0024051138,-0.04407669,2.2891524,-0.048017643,-0.085658796,0.0074720467,-0.079222225,-0.082599655
4.7962227,2.765058,7.0353837,-0.00023083836,-0.02296481,-0.040546767,-0.018749274,4.2083797,-0.010617003,-0.01613182,3.3720841,-0.08231003,-0.03248102,-0.091393545,-0.12719716,-0.056419358,3.6846762,-0.0070077055,-0.066974334,0.35819954,6.0876913,-0.008793364,-0.013709887,-0.038109876,6.3123913,3.1498597,-0.09324061,-0.009093425,2.8781126,1.1945028,-0.14161436,-0.069824785,5.2273107,-0.053869467,-0.016334124,-0.008328305,0.6702137,-0.15273367,-0.056474354,3.1195939,2.912711,-0.018603345,-0.022912486,-0.09564743,2.17763,0.4001117,2.0266023,1.3772972,0.6182289,4.985349,-0.09968308,8.284551,-0.049722183,-0.13119829,-0.088578396,-0.12991692,2.834138,-0.05196565,4.5342383,-0.043788034,-0.08456398,2.770259,-0.09943772,-0.10020159
1.7760037,0.34632948,2.1391711,-0.008356934,-0.015334463,-0.023097161,-0.01257346,1.9092733,-0.008766408,-0.0064718854,0.81862056,-0.04366189,-0.020441718,-0.050240006,-0.06777348,-0.032928996,0.66036594,-0.0033614298,-0.03531581,-0.0042067394,2.0149536,-0.0058857114,-0.009424425,-0.02614037,2.0106785,1.5934225,-0.050560996,-0.0056854323,0.5821249,-0.0010511026,-0.08145535,-0.039045103,2.189557,-0.03138431,-0.011938079,-0.0068290588,-0.0006162796,-0.08535705,-0.031077202,0.9392847,0.71727455,-0.014299316,-0.0138957305,-0.053273857,0.90059346,-0.0038919693,0.15723394,-0.00015037319,0.131941,1.5354226,-0.05626152,3.0700016,-0.023743633,-0.071705595,-0.047718216,-0.070841186,0.5945517,-0.025959535,2.0814292,-0.026536815,-0.04748955,0.5865623,-0.050410766,-0.052480463
2.4158804,1.0704648,3.4583857,-0.004424013,-0.013657169,-0.024235362,-0.0109216785,2.269731,-0.008484825,-0.008303883,1.5106044,-0.04674803,-0.020361835,-0.053804964,-0.0724411,-0.034903873,1.4643979,-0.0052790903,-0.03883952,0.0032963434,3.0538473,-0.0061975205,-0.0076164077,-0.024239624,2.9967535,1.8252552,-0.05405181,-0.0059840935,1.2100277,0.32590145,-0.08400822,-0.041295603,2.7470329,-0.032663308,-0.011457883,-0.004701272,0.17835395,-0.08864633,-0.03198474,1.5335901,1.2899889,-0.013022522,-0.01280517,-0.054656148,1.377622,-0.00028234598,0.8610147,0.44818687,0.4612667,2.2884274,-0.05875214,4.0236573,-0.02721356,-0.0754426,-0.051220234,-0.074416235,1.2170615,-0.02892548,2.5524104,-0.02636071,-0.048964933,1.2057524,-0.056904018,-0.058173046
0.6762323,-0.0043413746,0.51401937,-0.012145662,-0.012182565,-0.01789303,-0.008932218,1.0326725,-0.0082243,-0.0046981527,-0.0010547293,-0.030536458,-0.017010381,-0.037113797,-0.047622304,-0.02641513,-0.0022505824,-0.0029149938,-0.024713252,-0.0050709825,0.5367753,-0.0053986884,-0.007316683,-0.022938404,0.5293904,1.1063111,-0.036674652,-0.004652086,-0.0022030796,-0.0054520797,-0.061324585,-0.028647272,1.1127925,-0.024948783,-0.010756805,-0.0059320806,-0.0032293992,-0.06240345,-0.022205468,0.1319308,-0.00053843233,-0.011714707,-0.00998746,-0.038558416,0.4480587,-0.0074255536,-0.0047802785,-0.005958449,-0.0001236846,0.3141654,-0.040642317,1.2079426,-0.015322222,-0.052123945,-0.03391645,-0.050638683,-0.0025566446,-0.017815882,1.1379552,-0.020581955,-0.03488562,-0.0015220256,-0.033743605,-0.036568988
1.6507912,0.70371866,3.1387844,-0.007755102,-0.012959003,-0.018360976,-0.0056853173,1.5760708,-0.010001323,-0.009726503,1.1853926,-0.03879803,-0.015759267,-0.0456026,-0.05660643,-0.03318788,0.9610105,-0.008245207,-0.033170875,0.2687771,2.1812162,-0.005326655,-0.0022888796,-0.022527099,2.158399,1.6513903,-0.045954447,-0.006652015,0.7028927,0.26712132,-0.0692662,-0.034710404,1.8609111,-0.028735302,-0.01229344,-0.00046319145,0.097645395,-0.07001097,-0.02468706,1.1176983,1.175401,-0.01016743,-0.010351331,-0.03907278,1.5981623,-0.0030431482,0.57244176,-0.00026441264,0.75709075,1.5230894,-0.046543352,2.7503219,-0.023211796,-0.059579723,-0.038521435,-0.05889816,0.8570762,-0.023912732,2.0334146,-0.01903582,-0.03529113,1.0740557,-0.0486982,-0.04784426
1.8884411,0.20543748,2.0637615,-0.011232936,-0.020876573,-0.02670669,-0.016319564,2.164657,-0.009012416,-0.0076082405,0.78171605,-0.053296644,-0.024784567,-0.059924528,-0.08180906,-0.038381055,0.6047269,-0.0030220288,-0.041813422,-0.0063030594,2.1074574,-0.005566135,-0.013989702,-0.030866334,1.9617863,1.8828497,-0.061515372,-0.007083877,0.51021194,-0.002071496,-0.097845994,-0.046370838,2.4998949,-0.036920015,-0.016297283,-0.0095463265,-0.0010558538,-0.10205413,-0.037248082,0.85972106,0.6792168,-0.018826008,-0.017910566,-0.065097645,0.75518286,-0.0043939915,0.07647863,-0.0014906888,-0.0017070081,1.7226487,-0.06838466,3.6617594,-0.029796524,-0.085440174,-0.057489228,-0.08367419,0.52025,-0.031299874,2.1797712,-0.03191569,-0.056916412,0.5414005,-0.05888009,-0.06126026
0.33632216,-0.024300972,-0.021926329,-0.036718,-0.052199032,-0.031001009,-0.028237274,1.0762511,-0.017476825,-0.013001838,-0.018372066,-0.07328594,-0.040513974,-0.082838655,-0.10597246,-0.060721625,-0.020155752,0.5239593,-0.060386725,-0.022218088,-0.013678048,0.16411448,-0.035426326,-0.056213327,-0.009093328,1.2096778,-0.08955206,-0.014211067,-0.018967493,-0.018589161,-0.14111564,-0.06512816,1.630356,-0.053076413,-0.030128902,-0.018102955,-0.016659774,-0.15142418,-0.060367346,-0.012852635,-0.0081565995,-0.034944244,-0.03906621,-0.10241568,-0.017145304,-0.023702072,-0.026469614,-0.032784402,-0.02462262,-0.0067970334,-0.092930384,1.544444,-0.03757576,-0.12736191,-0.082369186,-0.11436654,-0.018432895,-0.036587738,1.3091537,-0.045502502,-0.08642607,-0.015644355,-0.05378831,-0.06292174
