0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.009313357,-0.016028743,-0.017833857,-0.015694534,-0.0005269568,-0.0082812365,-0.0006292233,-0.0067484723,-0.0058522755,-0.003877703,-0.01858901,-0.0038550424,-0.013958379,-0.011481295,-0.011488131,-0.017595831,-0.013993268,-0.003784303,-0.004204812,-0.002186326,-0.015135618,-0.007413116,-0.0018881293,-0.015205074,-0.01672674,-0.0025505791,-0.010710276,-0.003262357,-0.014449569,-0.011756506,-0.019944185,-0.011499752,-0.008774608,-0.017044405,-0.0133393295,-0.0027605826,-0.00767737,-0.020654272,-0.009441306,-0.013000394,-0.010814513,-0.00403807,-0.0005722256,-0.009662187,-0.0029933692,-0.015457124,-0.013335634,-0.019998092,0.18137594,-0.018211199,-0.008727739,-0.020146986,-0.0031257235,-0.017174786,-0.007923678,-0.014076893,-0.016263898,-0.0033723994,-0.009148021,-0.010022122,-0.0126188835,-0.013256708,-0.0051119546,-0.01067054
-0.027260294,-0.043351945,-0.05805656,-0.046935398,-0.03064039,-0.026464097,-0.02285945,-0.012734517,-0.008120796,-0.012123972,-0.045864813,-0.047461085,-0.032370217,-0.052984156,-0.06232814,-0.04457795,-0.036050692,0.380048,-0.028927626,-0.017737525,-0.046457734,-0.00082162704,-0.029744627,-0.052834928,-0.04324692,0.31986034,-0.05823631,-0.007359269,-0.034391772,-0.032551523,-0.09482123,-0.04236705,-0.015778774,-0.04368515,-0.035270322,-0.01791224,-0.018619157,-0.096931055,-0.04093004,-0.032472014,-0.025724938,-0.025373783,-0.02627113,-0.067285895,-0.026361503,-0.03656155,-0.041935135,-0.045985162,-0.025813863,-0.038101442,-0.056444507,-0.027835637,-0.021458868,-0.081300445,-0.042487875,-0.07367423,-0.04226451,-0.021843854,-0.021363312,-0.034105357,-0.057033345,-0.03263052,-0.021027207,-0.03200653
1.633565,-0.011142507,0.812987,-0.024266955,-0.041091092,-0.037979648,-0.02946069,2.5561686,-0.012824886,-0.010622404,0.03051332,-0.080915056,-0.036702506,-0.08869782,-0.11907273,-0.056850098,-0.0024597573,-0.00013284426,-0.060734298,-0.016326686,1.1457076,-0.0051018847,-0.028113643,-0.052148733,1.1739235,2.4806983,-0.092317276,-0.011267476,-0.0011481337,-0.01036943,-0.14757568,-0.06838981,2.8948598,-0.054677766,-0.026776683,-0.01848518,-0.0052410555,-0.15404387,-0.060435295,0.095802605,0.2514073,-0.030656328,-0.033757344,-0.102715135,-0.0019382554,-0.012465475,-0.011970935,-0.011115181,-0.014100101,1.4844424,-0.10210696,4.262452,-0.04332646,-0.12894408,-0.08371678,-0.12480269,-0.0030980892,-0.04418901,2.2947786,-0.048447862,-0.08634707,-0.0010866183,-0.07911512,-0.083035775
4.7747593,2.7431614,6.989872,-0.0003572249,-0.023159256,-0.040449712,-0.01887129,4.1995134,-0.010620352,-0.016029533,3.3504863,-0.08223602,-0.032488544,-0.091315776,-0.12713717,-0.05635844,3.6534812,-0.006938748,-0.06686577,0.34318677,6.052091,-0.008731823,-0.013789862,-0.03814098,6.274723,3.1432383,-0.09320153,-0.009068951,2.8524544,1.1804061,-0.1415707,-0.06976618,5.212984,-0.05381554,-0.016402027,-0.008482992,0.6611677,-0.15265751,-0.05643852,3.1001682,2.8923838,-0.018729571,-0.022989694,-0.09562516,2.163448,0.38798362,2.0043309,1.3644445,0.60246956,4.964604,-0.099701144,8.259469,-0.04968818,-0.13104986,-0.08849977,-0.12980011,2.811616,-0.051864583,4.5174575,-0.043781947,-0.0845276,2.7521996,-0.099252924,-0.100023046
1.8976672,0.48460358,2.3714902,-0.0077555017,-0.015113669,-0.024459012,-0.012476531,2.0076728,-0.008630887,-0.0071823853,0.925231,-0.045380812,-0.020370346,-0.052264545,-0.07015758,-0.033929013,0.8321358,-0.0037476474,-0.036857918,-0.003145143,2.2090576,-0.0062361276,-0.009676551,-0.026433326,2.19579,1.707167,-0.05238025,-0.005638919,0.75437707,-0.00047113697,-0.083649755,-0.040393997,2.3542972,-0.032314852,-0.01212453,-0.006576864,-9.607201e-05,-0.08801014,-0.03264386,1.0344548,0.81513894,-0.013639827,-0.013474555,-0.054844424,0.9838714,-0.0033160825,0.2935108,0.0933272,0.16950902,1.6846948,-0.057663307,3.3226025,-0.024738433,-0.07410006,-0.04956333,-0.073258296,0.6770149,-0.026950013,2.190457,-0.027426563,-0.04872818,0.6333552,-0.052660838,-0.054600544
2.447541,1.1087444,3.5250454,-0.004289618,-0.013584763,-0.024490781,-0.010999305,2.2976868,-0.008432653,-0.008385831,1.540467,-0.047143344,-0.020459222,-0.054206733,-0.07316588,-0.035090383,1.5089879,-0.0053638667,-0.039094675,0.021842336,3.1069088,-0.00627021,-0.007580937,-0.02431933,3.0517006,1.8512659,-0.05452894,-0.0059695207,1.241308,0.3428483,-0.084630825,-0.04159532,2.7757614,-0.03293085,-0.011517485,-0.0047542364,0.19730718,-0.089260556,-0.032151517,1.563789,1.3167956,-0.013010709,-0.0127980895,-0.054971237,1.402267,-0.00017300773,0.8871204,0.47284552,0.47761518,2.3356872,-0.059217684,4.089434,-0.02750082,-0.0759902,-0.051558618,-0.075000115,1.2429388,-0.029295694,2.572733,-0.026576927,-0.049307123,1.2405032,-0.057544112,-0.058742408
0.67359334,-0.0042677633,0.50115377,-0.012157011,-0.012412574,-0.017948616,-0.009105647,1.046125,-0.008065148,-0.004550239,-0.001150056,-0.03071529,-0.017214872,-0.03734385,-0.0479413,-0.02658622,-0.0022976543,-0.0029544383,-0.024721336,-0.0050546518,0.53382915,-0.005311486,-0.007422214,-0.022977674,0.52580744,1.1128429,-0.03696673,-0.0045509385,-0.0022082205,-0.005525789,-0.06167961,-0.028802628,1.1322573,-0.024986334,-0.010791908,-0.0061857495,-0.0031659314,-0.06279908,-0.022327572,0.129728,-0.00065943954,-0.011875149,-0.010184488,-0.038941354,0.42704955,-0.0074212765,-0.0048056752,-0.0060459445,-0.00025331188,0.316097,-0.040936477,1.2354698,-0.015520169,-0.05245883,-0.034197524,-0.05097098,-0.0026014552,-0.017857555,1.1226492,-0.020780334,-0.035025675,-0.0015218483,-0.03397453,-0.036706083
1.6899594,0.7396736,3.2090528,-0.0076242196,-0.0132190185,-0.018572478,-0.00573655,1.6065536,-0.01005539,-0.009902105,1.2225542,-0.039350793,-0.015924282,-0.046231512,-0.057442036,-0.033545244,1.002218,-0.008299436,-0.03371201,0.28442398,2.2399862,-0.005339567,-0.002404681,-0.022667231,2.2193666,1.673092,-0.04657294,-0.0066982335,0.73745435,0.28893396,-0.07005743,-0.03511168,1.908545,-0.02901118,-0.012341552,-0.0004954458,0.105306484,-0.0710238,-0.02513354,1.1469885,1.2030714,-0.010196146,-0.010433193,-0.03970974,1.6150153,-0.0029051742,0.6008394,-8.006043e-05,0.75467455,1.5719119,-0.04716843,2.828482,-0.023616742,-0.060489953,-0.03917138,-0.05973588,0.88409567,-0.024212569,2.0759687,-0.019230371,-0.03579039,1.099493,-0.049313687,-0.04847215
1.890119,0.21568334,2.0807037,-0.011196843,-0.020616498,-0.02691723,-0.015954051,2.1553924,-0.009031108,-0.007893389,0.78294927,-0.053304687,-0.024525534,-0.060078513,-0.08164855,-0.038394455,0.6305027,-0.003121543,-0.042049997,-0.0059601027,2.1232066,-0.0056761843,-0.013995028,-0.030748965,1.9683883,1.8978074,-0.061501604,-0.007115912,0.53814936,-0.0020021347,-0.097632766,-0.046395358,2.5161808,-0.0369009,-0.016333237,-0.009230162,-0.0010778719,-0.101978354,-0.037499398,0.85334027,0.6860083,-0.018388398,-0.017481878,-0.064937145,0.7689232,-0.0043088947,0.10306415,-0.001344353,-0.0016622203,1.7167718,-0.0681297,3.65848,-0.029723333,-0.08542795,-0.05758456,-0.083578534,0.51306593,-0.031199716,2.1981125,-0.031868696,-0.056765888,0.5127211,-0.058817487,-0.061283536
0.3466606,-0.023965925,-0.022951582,-0.036940645,-0.053182796,-0.029651698,-0.027116077,0.9299043,-0.01838624,-0.0130846,-0.019145396,-0.07121665,-0.04087797,-0.08139631,-0.10360151,-0.060848102,-0.021073736,0.5939029,-0.060937013,-0.022281462,-0.014365866,0.23866384,-0.03562927,-0.05505462,-0.009550078,1.0162184,-0.08824854,-0.014724261,-0.019992452,-0.01832314,-0.13878533,-0.0643832,1.556435,-0.052077092,-0.02995654,-0.017238604,-0.01787535,-0.15013714,-0.05991964,-0.013465431,-0.0081157,-0.034597483,-0.03891651,-0.10127372,-0.017878149,-0.02389448,-0.026517319,-0.034405906,-0.02508993,-0.008144307,-0.09079909,1.3279036,-0.036577173,-0.12655717,-0.08234274,-0.11243159,-0.018716332,-0.03517205,1.3276889,-0.044604905,-0.08598454,-0.016803825,-0.050440088,-0.060222972
-0.053780474,-0.067500606,-0.09610708,-0.05992631,-0.02144916,-0.019814285,-0.016815772,-0.037014935,-0.009230571,-0.013642318,-0.0799483,-0.016662583,-0.036701526,-0.023736434,-0.025797168,-0.04775083,-0.053484276,-0.000187055,-0.0053842836,-0.015211861,-0.08233494,-0.00896026,-0.025294907,-0.052614387,-0.079960376,-0.01931757,-0.031229863,-0.007540568,-0.06006684,-0.04184735,-0.05248971,-0.029469604,-0.052326754,-0.048036687,-0.050615072,-0.01782068,-0.029779635,-0.055546906,-0.03446386,-0.061784748,-0.03936247,-0.02193365,-0.019424029,-0.038737778,-0.043585975,-0.060542397,-0.06293995,-0.081585765,-0.02553511,-0.07333299,-0.018446686,-0.079678096,-0.013687667,-0.049713958,-0.0118071055,-0.038732555,-0.07142949,-0.005896249,-0.06003199,-0.020982275,-0.034188747,-0.054008465,1.2303218,-0.00023490953
2.8336072,1.2184327,3.7974603,-0.0045889216,-0.0166457,-0.027551303,-0.014200944,2.6768987,-0.008524869,-0.008621955,1.7254727,-0.05498718,-0.02411936,-0.0612192,-0.085351236,-0.038903248,1.6535329,-0.0047907666,-0.044349693,-0.0017365683,3.5171425,-0.0058134506,-0.010895509,-0.027295062,3.3873942,2.07354,-0.062883236,-0.006688022,1.3603467,0.36616617,-0.09789342,-0.047265716,3.178123,-0.03713129,-0.013668482,-0.006918616,0.20269194,-0.10337199,-0.036839295,1.7315924,1.4260122,-0.016377555,-0.016157037,-0.06539169,1.3586134,0.04397485,0.9729949,0.5216043,0.3487144,2.7297556,-0.06943989,4.8377156,-0.032279506,-0.087871686,-0.060182475,-0.086649194,1.4169128,-0.0340158,2.8249002,-0.03114725,-0.058028277,1.416691,-0.06499363,-0.066655315
-0.12016136,-0.18515669,-0.19083196,-0.10797189,4.0718813,-0.024979016,-0.011667712,-0.10597733,-0.0066369246,-0.004805043,-0.19366512,9.385818,-0.06795392,5.441342,5.272933,-0.08368765,-0.112331234,-0.04040643,6.585439,-0.00023492315,-0.1897508,-0.055664666,2.1102111,-0.066681564,-0.18390311,-0.0976018,5.430655,-0.02192195,-0.14798978,-0.06565916,7.8718724,-0.010994264,-0.15269542,-0.09595666,-0.10158791,-0.017046038,-0.049282864,5.8654838,-0.033182766,-0.17884132,-0.105104364,0.56971675,-0.011597981,3.2451248,-0.07727175,-0.17364876,-0.122322746,-0.20582782,-0.013804561,-0.18611692,11.2937155,-0.22564414,-0.024976121,5.364463,8.325611,6.1339045,-0.17450489,3.7455835,-0.19443351,-0.006033344,1.8401482,-0.12378118,4.3481417,5.6355205
-0.0859177,-0.10214172,-0.13325362,-0.07309599,-0.010471231,-0.008410282,-0.0185108,-0.06796521,0.14149308,-0.001020712,-0.13034792,2.3556232,-0.054897416,0.03446188,-0.0010037129,-0.05652931,-0.067830496,-0.012117327,2.7417347,0.27604547,-0.120599076,-0.020921573,-0.012726663,-0.049449567,-0.119731106,-0.049961507,-0.008086856,0.08575051,-0.0899298,-0.0527222,-0.003972966,-0.019339927,-0.08718155,-0.056265343,-0.074605495,-0.027473561,-0.024899,-0.01387346,-0.03416097,-0.11081723,-0.0698814,-0.011362135,-0.015583124,-0.003594442,-0.061060384,-0.105204135,-0.07668588,-0.13074847,-0.03338017,-0.117513254,3.103811,-0.124353185,-0.021396672,-0.010819031,1.985233,0.590758,-0.11028128,1.2284883,-0.1144729,-0.019343855,-0.011142796,-0.07931634,2.557629,2.540919
4.4026093,1.8835694,5.5730906,-0.008218531,-0.04295396,-0.038723685,-0.02883896,4.15583,-0.014201192,-0.012510533,2.6122146,-0.095413685,-0.041504476,-0.104320474,-0.1460423,-0.06501326,2.6135008,-0.001546167,-0.07707961,-0.008470379,4.874217,-0.0077142064,-0.025720906,-0.048904642,4.9747434,3.3519795,-0.108512536,-0.009736524,2.031447,0.618991,-0.16447507,-0.07715146,5.54552,-0.058477435,-0.024873702,-0.01775263,0.25435016,-0.17571855,-0.06952247,2.2207382,2.3307526,-0.03094492,-0.034560308,-0.11801076,1.3418224,-0.0028884385,1.2562703,0.5966722,-0.0056881043,4.3388305,-0.11762565,8.169512,-0.05843144,-0.14914177,-0.10436386,-0.14663494,2.1356564,-0.055787496,4.488921,-0.04846679,-0.10238549,2.0996206,-0.103199445,-0.105941534
