0,1,2,3,4,5,6,7
1.0,3.20476,3.57772,0.0,-3.9569699999999997,-0.591426,-0.344037,0.0
1.0,14.7768,12.4661,0.0,-3.60532,-0.35208,-0.322463,0.0
1.0,17.5961,8.29546,0.0,-3.17044,0.282186,1.1005200000000002,0.0
1.0,14.1106,1.95597,0.0,-2.97418,-1.10265,-0.0611784,0.0
1.0,8.89379,2.9754,0.0,-3.4548099999999997,-0.42608599999999996,-0.77449,0.0
1.0,8.54231,1.87957,0.0,-4.17183,0.065849,0.7783979999999999,0.0
1.0,7.0166699999999995,3.3315099999999997,0.0,-3.2631099999999997,-0.5710850000000001,0.557761,0.0
1.0,6.84646,1.23773,0.0,-3.46052,0.46204399999999995,0.043826199999999996,0.0
1.0,10.84,3.9428300000000003,0.0,-4.37869,0.015597299999999998,0.0419194,0.0
1.0,19.2945,11.4277,0.0,-2.84857,0.282093,0.050219400000000004,0.0
1.0,11.6105,14.687999999999999,0.0,-3.33855,-0.205434,-0.599716,0.0
1.0,10.2158,2.2126900000000003,0.0,-4.12121,-0.9424950000000001,-0.22891399999999998,0.0
1.0,1.9266400000000001,17.7829,0.0,-3.38156,0.415379,-0.40776399999999996,0.0
2.0,8.80733,19.2088,0.0,-3.51264,0.47203500000000004,-0.24528000000000003,0.0
2.0,18.4958,5.52457,0.0,-2.69205,0.639556,-0.47542299999999993,0.0
2.0,16.1276,17.2218,0.0,-2.78202,-0.696684,-0.243094,0.0
2.0,14.1945,11.7976,0.0,-3.4503800000000004,0.12477200000000001,1.38271,0.0
2.0,15.2458,7.60093,0.0,-3.82962,-0.0726406,0.766504,0.0
2.0,18.3721,10.0087,0.0,-3.84933,0.270079,0.107519,0.0
2.0,9.95376,7.52482,0.0,-3.40533,0.320137,0.10403399999999999,0.0
1.0,7.75271,10.0502,0.0,-3.60015,-0.08539939999999999,0.625624,0.0
1.0,15.3503,16.9027,0.0,-4.33708,0.44686000000000003,0.257714,0.0
1.0,2.79238,0.8649209999999999,0.0,-3.40895,-0.378166,0.550637,0.0
1.0,8.23086,15.0114,0.0,-3.61469,1.16398,-0.533938,0.0
1.0,17.7577,3.03804,0.0,-4.7487900000000005,0.42383999999999994,-0.819194,0.0
1.0,18.7155,18.5294,0.0,-3.78879,0.392185,-0.593156,0.0
1.0,0.87916,19.483,0.0,-4.09305,-0.399617,-0.710004,0.0
1.0,8.17688,7.44394,0.0,-3.8772300000000004,-0.185697,1.1760700000000002,0.0
1.0,19.2204,10.3142,0.0,-3.8689,0.20961999999999997,-0.8340709999999999,0.0
1.0,12.6648,3.66603,0.0,-4.3506,-0.264998,0.23591399999999998,0.0
1.0,1.16664,6.759410000000001,0.0,-3.6649,0.085406,-0.257971,0.0
1.0,12.7537,17.0286,0.0,-4.65025,-1.42677,0.351409,0.0
1.0,13.9428,5.64465,0.0,-3.78315,-0.49191,0.246466,0.0
2.0,17.3309,11.1923,0.0,-3.0946700000000003,0.5289699999999999,-0.224946,0.0
2.0,2.66975,6.3471400000000004,0.0,-3.89561,-0.192003,-0.176741,0.0
2.0,8.59047,4.66632,0.0,-3.6542,-0.39601,0.259909,0.0
2.0,13.1608,1.68953,0.0,-3.7401699999999996,-0.12141800000000001,0.194083,0.0
2.0,20.0768,7.63191,0.0,-3.68448,0.6475390000000001,-0.19303900000000002,0.0
2.0,13.1423,0.29438600000000004,0.0,-3.53997,0.071234,-1.12731,0.0
2.0,14.5328,10.1699,0.0,-3.4519,0.18040699999999998,0.635959,0.0
1.0,4.9945,10.1984,0.0,-3.73737,0.580196,0.743103,0.0
1.0,10.3115,14.3294,0.0,-3.93725,-0.261613,0.337978,0.0
1.0,9.7913,11.7327,0.0,-4.52911,-0.135175,0.36403,0.0
1.0,6.41602,16.9865,0.0,-3.0986,0.09042280000000001,-1.02935,0.0
1.0,9.1231,20.1077,0.0,-4.70608,-0.11806300000000002,0.526145,0.0
1.0,11.6669,3.26344,0.0,-3.87552,0.351937,-1.2787,0.0
1.0,15.7642,8.43557,0.0,-3.87585,0.00277684,0.061762300000000006,0.0
1.0,1.44554,4.37451,0.0,-4.25603,0.9987219999999999,0.763038,0.0
1.0,5.20361,3.68635,0.0,-3.23535,1.1062299999999998,-0.0584953,0.0
1.0,0.623791,11.1565,0.0,-3.4763599999999997,-0.0219024,-0.0778968,0.0
1.0,17.0212,0.37909899999999996,0.0,-3.8241699999999996,0.285138,-0.24104099999999998,0.0
1.0,11.0461,16.2555,0.0,-3.4662,-0.5175770000000001,0.7444609999999999,0.0
1.0,11.9601,7.46041,0.0,-4.2382,0.48448,0.978152,0.0
2.0,8.845180000000001,16.4536,0.0,-3.4813400000000003,0.146799,-0.347591,0.0
2.0,16.0621,3.73865,0.0,-2.80404,-0.577928,-0.81345,0.0
2.0,14.4187,0.527935,0.0,-3.09444,-0.0508825,1.39941,0.0
2.0,19.9719,17.0345,0.0,-3.7680000000000002,-0.898756,0.9978969999999999,0.0
2.0,17.2494,12.5262,0.0,-3.59248,0.38891,-0.129917,0.0
2.0,18.5216,8.300460000000001,0.0,-3.39974,-0.308705,-0.295162,0.0
2.0,16.843,1.19708,0.0,-3.1819,0.24156999999999998,-0.08001989999999999,0.0
1.0,8.09792,3.73633,0.0,-3.30436,-0.19563599999999998,-0.978038,0.0
1.0,3.20594,7.07138,0.0,-3.17662,-0.672991,-0.04353869999999999,0.0
1.0,13.9026,20.2686,0.0,-3.83353,-0.9652149999999999,1.06929,0.0
1.0,5.2933900000000005,13.7916,0.0,-4.12986,-0.530262,-0.317666,0.0
1.0,0.7509520000000001,2.81067,0.0,-3.66687,0.382813,0.499802,0.0
1.0,2.03684,3.43681,0.0,-3.88997,0.394823,0.402084,0.0
1.0,4.64719,9.13285,0.0,-4.24033,0.0327959,-0.401563,0.0
1.0,18.6379,14.5067,0.0,-3.8812699999999998,0.468082,0.00355135,0.0
1.0,20.2655,5.7428099999999995,0.0,-3.29008,0.438993,0.651638,0.0
1.0,3.87322,5.07791,0.0,-3.4171099999999996,-0.122126,0.114435,0.0
1.0,2.57918,16.9008,0.0,-4.11651,-0.326331,0.256102,0.0
1.0,1.96937,15.1319,0.0,-3.99157,-0.261608,0.597456,0.0
1.0,2.53932,14.2357,0.0,-3.60744,-0.473558,-0.221852,0.0
